user_id,book_id
24481,1559
25732,2444
25607,4337
25744,7884
25757,5544
14167,7325
15514,3300
23697,8397
22930,6967
24337,5472
16341,1698
24163,2701
25355,99
25808,2579
25809,2444
11002,4573
6775,99
25818,904
25818,4919
25830,5533
17778,2701
25241,4456
18997,6807
23651,6956
25853,8201
25867,5264
25874,7884
11640,99
25888,210
25888,4170
15270,9681
25897,2579
25901,4839
25888,99
25888,3289
25888,6635
13913,5133
25912,2579
20203,7191
23369,8568
25935,6391
25935,4242
10047,2701
10047,4989
25935,7023
25935,9341
25639,2778
2192,2444
25980,210
25911,4393
25985,1419
25985,1698
16266,861
16829,8731
25976,904
26011,2697
25427,843
26020,1419
26022,2444
15881,4679
18647,5264
9699,6447
8659,2697
26052,3148
26052,8380
23254,2444
16391,843
25333,2376
23891,4795
26060,843
26052,954
26090,5133
10243,2753
10243,5745
10243,4389
21336,7038
26101,9416
26101,4337
17382,4393
17382,6725
17382,4170
17382,3289
26112,2655
25831,1559
26113,9343
26120,9692
26120,2868
25352,2507
23866,861
25737,8183
24538,8423
19207,9370
26167,5685
26180,8272
1107,5685
3496,3300
26214,7222
24705,9350
10305,8568
21685,9370
26240,6776
6015,99
26255,5264
22215,9355
26264,9313
23196,2364
26271,2283
26272,4884
26271,2868
26271,4170
26271,4393
26271,6725
26271,5533
26271,9148
26280,2579
26288,4170
13519,904
21685,2801
26311,7884
26309,8397
17992,7038
20925,861
26329,776
25901,7023
21115,5112
20996,99
3876,9830
25683,1559
12959,1559
18407,4497
8290,861
22804,904
26408,8067
11288,9681
26416,9390
12814,9830
26461,5264
26461,2444
26477,6725
23744,9443
26489,1829
26499,1958
26499,99
24199,2283
24199,4573
26534,9920
26536,5685
26536,1419
26538,6776
26214,2868
26214,2283
26553,2697
21557,861
26555,8272
26555,210
26555,8539
16039,210
26558,3894
26563,2645
26563,6776
24793,861
23657,5850
17778,2444
23657,7194
26586,9489
11309,99
26554,776
26554,1111
26577,8272
8432,9355
26446,2645
14626,7956
26497,99
23239,2444
15002,99
26587,4919
21729,7674
21729,8509
14410,1780
14410,9692
14410,4954
14410,5544
26346,210
11959,6016
11959,9687
24483,2021
25603,2778
26664,5133
25315,9692
26614,1419
24155,4497
447,5133
26680,904
26680,4393
26499,9920
9305,5544
26691,7500
26695,2579
26698,5061
26702,2655
21762,1338
26708,8423
26709,4660
26711,9390
25333,8568
26723,7884
13277,99
26735,2579
26737,8731
21753,4954
25555,7222
26768,2444
26769,9313
26769,2444
10243,4919
2660,1559
26791,4919
26803,6391
26803,4456
6604,7927
5592,2444
799,8731
5756,861
25456,9111
26840,7617
18130,2645
26855,3300
26841,3300
26858,6967
10765,5584
22448,5544
26905,8643
26803,1111
17852,4049
26519,904
26908,7385
26913,9524
26918,7884
26914,2444
23948,4170
8563,8423
26807,99
9629,8731
26904,4389
26902,1958
26902,7617
26840,9148
26476,1134
26902,5264
26954,3110
26854,2579
26955,3894
24513,4393
25797,2701
26363,99
26984,2397
26990,6963
26991,904
26991,2364
15454,1780
25993,4663
19749,2364
19749,9370
27008,2645
27008,7038
10083,99
26234,5584
27014,4518
26592,1698
250,4660
26970,5544
27025,7191
27033,2149
27029,9355
27037,2444
27037,210
26051,3775
7599,3300
25406,8934
18494,1419
27067,3148
22964,8380
24663,3894
27088,2444
26685,4954
27095,2655
25341,1111
25341,7637
17111,843
27113,6956
27012,6049
27118,99
26786,1292
27032,7222
24419,6391
14278,210
26592,1419
16552,99
20705,5110
27180,3894
26416,4497
19766,2697
27189,4663
19749,2801
7480,2507
27134,2149
26367,4170
27214,1419
11193,6186
26944,1134
14466,904
25971,3759
24452,6186
27253,210
15277,210
27264,3300
26348,904
23575,2149
26346,2364
21366,4049
12883,5110
26807,9350
12358,8183
26807,4049
12358,3716
27254,6186
27316,8693
26346,2697
27327,6511
27327,8423
27327,210
27341,4497
27063,8183
27063,2021
27063,3075
24876,9148
27352,8067
27356,5759
27356,1958
27356,1780
27356,2697
27356,2283
27361,5685
18524,2701
18524,4989
21952,2283
21952,4573
25785,99
27376,8183
26938,9252
27394,8423
27394,5544
25751,8032
24502,99
16601,9681
8661,5850
10721,2444
27434,210
27434,1829
25917,904
25917,1134
20011,99
27408,4660
11377,9692
27471,3300
27480,1382
5800,2645
27496,8272
27500,7884
27504,3716
27530,6678
27530,5789
27553,2868
17982,6447
22172,210
27602,2701
27635,2283
22271,2283
27636,843
27641,2753
27638,5293
27660,904
27675,8272
27675,2655
27675,1382
24622,8423
27680,2444
27681,5264
17439,861
27696,3531
10518,904
25465,2364
12040,861
27716,1111
27716,8731
27732,4557
27733,8038
27733,8272
27719,2444
27317,3075
27777,1829
27784,5685
27794,2753
15740,8183
27812,2655
26011,4456
20413,210
26234,2778
26533,9920
26827,99
12395,210
27842,7884
27842,4795
27803,3894
27824,4989
27824,99
27867,904
16266,7222
945,99
945,843
6174,99
27882,7038
27872,2283
27895,4603
27895,9327
27895,3759
27895,7837
27899,4663
14251,861
11841,4919
24899,8397
27910,2697
27912,5264
27928,7884
27930,4603
27941,3716
27936,5079
27950,2579
19829,1780
6934,1559
27963,4660
16313,861
18066,2507
11840,4708
747,2444
26753,1698
9037,210
26796,4049
7092,9687
26371,7023
28008,2579
28016,1111
26965,5685
28036,8272
19055,8693
22665,4708
23117,861
24580,8474
28065,8458
22784,9687
28094,4663
8661,2659
25292,6049
12992,2697
12992,5533
28036,4497
15841,1723
28121,9313
28135,7194
28135,6967
28135,4393
28136,8032
18177,7222
28147,2697
28147,2283
14251,5584
28147,904
26331,9355
28156,2753
28156,4035
28167,9390
9633,2697
9633,4393
19315,2701
28188,5544
28190,9459
27356,6016
27356,2778
14461,2659
28234,7884
28243,2697
28229,904
28259,5264
28261,7884
28259,210
28261,2606
28259,4393
28260,2579
28152,7884
28268,904
28268,1111
6739,1780
24053,4679
28269,7500
26491,7744
28266,3426
28303,776
14200,4170
20131,2397
15253,8693
28367,1134
28378,5264
22915,5584
28390,1419
28390,3735
28390,9313
28277,4663
28399,2283
27388,2507
28371,776
24117,904
28437,2507
18450,1292
28025,9920
28492,3148
28492,3894
28492,4919
28025,4170
28025,4393
25354,6049
28530,4557
28202,4389
2587,1723
28539,3265
19750,5533
19750,210
25945,9370
28429,4497
28546,4170
14954,4337
14116,904
20151,99
28573,3009
28576,3894
28573,1958
22845,3148
21191,6967
22205,8731
22205,9370
15921,904
28604,3110
28615,1382
28548,5133
8724,7674
8724,8509
28638,776
28639,5685
28572,2149
28660,8201
28668,7500
28674,3265
23152,861
28717,8272
28720,8272
28720,1698
17439,210
27658,1698
28724,210
28724,2397
27635,6016
28755,7884
24766,2444
28751,9742
28514,1292
12208,7222
27353,7191
9619,99
28806,6807
28810,1698
21345,2697
28815,2778
28818,3759
28818,1698
24876,4497
28821,2579
28736,2697
28846,8272
28846,1829
28437,861
28855,4170
28855,6967
24954,9390
28865,4497
23317,8003
28874,7038
28869,210
28881,1292
28897,9687
28902,5948
28804,9390
28909,6048
28909,5533
28909,6967
28912,3759
28912,3894
18177,3426
28912,2697
28912,4393
28912,9370
28912,4919
28912,9524
28912,9341
19550,3300
28917,904
26831,1723
26359,1723
28931,6956
28941,5533
28940,2364
28944,8183
28944,4919
15602,5544
28950,6367
28506,1723
28978,4389
28980,776
28985,1419
28985,1829
28579,1559
10684,861
27867,9370
29022,7038
29027,2753
29027,4035
29027,4389
11769,4170
17219,5584
25384,4573
29032,4839
29052,904
29056,4242
28915,9370
28915,2868
26749,210
29050,99
29075,8423
24010,7927
26995,2659
15069,2606
29024,3289
19309,9327
29094,9370
16520,3426
26915,843
28476,1723
28949,7038
29131,2376
8825,6447
21977,9687
3275,861
29168,7325
29167,3095
29171,1698
25398,2579
22624,9489
14461,2208
28562,3095
29193,3220
29243,1698
29248,6725
12818,7038
29254,7385
29259,9920
29259,210
29259,4456
29266,2645
24056,7222
29152,6447
21977,2659
18143,1559
28050,8032
19975,1698
23761,2697
18143,99
29333,9313
27867,9681
19534,99
28496,1036
28496,1958
27014,2283
29320,5850
29355,9416
17088,8003
14827,9524
29378,8693
18266,7500
12775,99
29412,1382
29228,7252
29228,7194
29228,2208
21007,2579
29426,210
29429,8183
29429,8934
29429,4884
27958,1382
29431,2753
29431,4389
3570,2283
3570,904
23510,2364
26970,9572
28647,7252
19194,4170
29470,904
29470,1134
21604,210
20809,8539
14226,861
20149,5757
28915,7194
28393,776
13602,8509
13602,861
25824,7194
25315,2868
29431,9473
29361,9313
29526,210
29526,4919
29354,9687
29530,8032
29530,4337
29530,1036
29543,8272
27867,7674
26997,9370
10986,4456
18435,9681
28183,2444
29606,2659
29321,3289
29611,2444
29615,2778
22654,861
18721,2149
29624,3289
27384,2208
28915,861
20420,9692
9825,861
29665,9524
29665,4919
29669,4795
29669,1698
29672,7884
29672,5544
28915,8458
19095,2697
28915,5850
28792,4708
19748,2659
27864,7617
18197,2507
18197,8405
29684,8705
29693,9489
29693,8423
29693,2778
9770,5544
11892,4497
12992,4393
14097,2868
19374,4954
22654,1134
29320,7194
29743,1111
29777,9687
22648,1559
29802,9982
29801,3894
29801,4919
27576,1754
29760,3148
19830,9572
29812,7884
7739,2444
26378,1958
26310,4954
29802,1723
16075,9681
29800,6196
28391,3107
28391,2364
27375,5850
28037,6016
29850,2579
22930,5533
29854,2444
29162,8423
12692,4170
15938,1723
23013,4679
23387,5112
23387,9982
18442,1723
22112,4518
27493,2444
19476,1559
29898,9313
29898,5685
21065,1958
29825,4456
29825,1559
29642,4557
29913,6557
26234,2507
29921,2579
29077,3894
13145,4573
26534,4393
29943,99
18789,9390
29956,2701
29973,2444
25710,5544
29957,4497
24810,7194
30014,6218
27207,210
27207,2364
27207,7674
27207,8509
27207,2208
30021,9041
30025,5544
30025,1780
30025,7617
30025,4954
30025,7927
28116,2868
30038,2579
30038,2444
30040,9742
10436,2364
11967,6967
30032,1111
9303,1780
14144,5544
18016,7038
18451,1754
18451,7023
30070,3265
30070,7387
2880,1111
30070,4573
30084,1036
30084,2659
30084,7674
30084,4393
30084,2697
30084,9692
30086,8539
30091,210
30092,1698
30095,1829
29684,3265
30081,8397
30091,4393
30100,6016
26533,2801
13358,99
30085,843
30141,2659
30144,3465
14224,99
20310,2579
27552,7038
30163,2444
30173,1382
8274,9982
28917,3426
22572,1111
30189,904
30189,1036
28272,861
30189,2444
30204,776
30210,2579
24717,7674
24717,8509
30215,3890
30221,1829
30221,1382
27191,2444
25095,7884
17236,8201
30241,5759
30241,1958
30241,7617
20203,904
30222,4497
30249,2579
30249,2444
29471,2444
30254,8343
30254,6196
30254,1829
24473,2868
26944,3107
28229,5584
30259,1419
30259,5685
29512,4890
29829,861
20203,7194
21188,5544
11002,1780
27367,7922
30267,6967
22978,6725
29321,210
23401,7489
30290,5685
3509,7927
30303,2208
30306,2697
30306,6967
30156,1382
30306,6048
30314,7884
23286,6186
13467,1559
13467,5245
13467,7837
13467,5757
30215,5102
24954,3300
22797,6218
13467,3075
22829,5584
30346,2868
13467,9048
16909,9982
13467,1958
13467,7617
25392,99
2578,5850
29961,9681
25352,1134
25352,5544
22021,7617
22021,4038
30268,2778
30391,7500
30407,6963
30410,904
26183,2868
26183,4393
26183,2697
26183,5757
26183,4170
20230,2507
30420,9370
26276,2659
26276,904
18246,904
26078,9572
30422,1958
30422,7617
30422,6115
30422,9285
22858,4008
27905,210
30221,1698
14139,6115
27173,5850
30454,8343
29400,9313
16824,6218
24652,1698
28743,9001
27375,1559
27375,4456
30490,3289
27375,904
27375,4393
30505,2579
30505,4660
23592,7489
30521,5745
30525,4287
30156,3220
29824,861
11275,5133
30566,1754
30420,1559
30420,4456
25043,2507
25043,7624
30585,2655
30585,8272
12023,2208
30571,2444
30368,1723
15077,8693
21742,9524
21742,1559
21742,2283
30635,2801
30639,1829
30639,2868
29961,2659
12992,1780
21467,6115
21467,9285
18357,1419
16909,9920
23510,3107
23510,5584
24473,1036
30655,7489
30649,3148
30672,7922
30672,1780
30672,4393
30672,2697
26183,7023
26183,9742
30686,4743
25043,904
30688,2364
30686,6115
30686,9285
30690,4393
30690,2697
11959,5759
11959,2868
11959,7617
11959,6967
22112,4919
25287,7023
30709,2655
28914,7222
18246,9148
30725,3107
11965,5948
20636,4456
23199,2778
30021,9681
4754,1723
10714,5757
30766,5544
30773,9390
26843,5472
22739,6016
30778,6016
30645,2364
30783,1111
4584,99
30789,4573
9508,1698
30798,8003
30798,4573
30798,2868
30800,2283
21944,2868
11020,4456
11020,1559
16057,9137
5190,1111
5190,5264
20613,6186
25305,8965
30824,5293
14291,6725
23099,7038
21557,1780
30817,5264
22215,5264
22215,4679
12752,4456
29999,6367
30860,5264
30861,4890
30862,1780
30864,1698
30873,6186
29529,9370
30820,2397
30820,8343
12106,8003
30905,5264
23961,2444
5019,938
9687,99
30872,9687
30872,6016
30932,1382
30929,3716
13515,7252
29637,1780
30939,2778
30939,1036
30939,4393
30939,4919
30265,1292
29637,2697
30947,1338
30952,2444
30954,2659
25305,1958
48334,904
25673,1958
16227,861
30713,861
30978,4660
10202,861
10202,1559
10202,1134
19887,2283
31006,7038
22671,938
27635,2659
31023,2655
31027,6455
31042,5757
31045,1419
30891,4008
29605,5850
28123,904
17246,2507
30813,5264
31084,99
11336,938
30985,5313
30985,1829
14311,2606
25536,7837
30801,5998
30801,861
31110,1829
31118,3735
26015,3075
26015,5245
31113,5544
27062,4884
24549,2606
3271,2507
31135,5544
29455,2701
29455,1382
24992,9390
29541,3148
31143,4884
24103,5757
24103,4954
13050,861
31148,2444
31158,5919
31158,4035
31158,2753
31158,4389
31158,5745
31158,8201
12625,2645
12397,6255
22791,1958
17972,2507
10202,9349
26331,210
29738,2801
14767,4267
31169,3591
31186,5079
24229,2801
30909,4663
30305,3591
17880,9443
26673,938
31211,1559
31211,4456
30154,8568
21417,904
31211,4170
31215,8705
31217,776
28037,861
30131,7023
31221,8272
9387,4497
12655,4170
12655,904
12655,2868
12655,2364
31226,9524
10621,938
23634,938
31255,2645
22095,2801
3627,8670
31293,6367
31285,4497
27687,6196
8768,1419
31304,3148
31304,5685
31304,4962
14303,9687
31307,5873
25937,1780
31303,5313
29043,938
31321,5264
29470,99
14303,4393
31328,8272
31328,7884
31330,2283
22076,5472
20574,938
31335,3890
29797,6186
29797,1698
30298,1829
15265,4008
25536,5544
25536,4393
18035,776
31351,1829
31302,7023
19894,2606
30566,210
14230,7038
18125,938
31397,2444
31397,5757
31397,5544
30003,4267
31162,2606
31162,5217
26890,2655
20577,938
15932,99
31405,1292
14291,6048
6431,8183
20308,2659
20534,1958
20534,7617
27384,938
31434,938
28510,210
25377,5079
31455,4573
31455,2868
31190,5110
11762,1036
11762,861
31358,210
31482,9806
31489,5110
4394,1723
31475,2444
31492,3759
31495,4660
14466,7956
24844,3716
24876,861
3719,7884
22076,2364
16919,5264
16919,5533
16919,1780
16919,4170
16919,4962
10684,938
28790,861
10210,1419
10210,1829
31549,4989
31546,2507
23241,9982
31586,4497
31590,2645
31589,9486
31606,7884
27973,4497
18534,1780
31624,5313
14655,6967
31641,5685
31641,4049
31652,2655
24656,5544
30356,2655
31669,7884
22176,8032
25506,2579
31685,4170
31688,5264
31688,4393
31489,7325
31697,954
24103,1780
26183,3289
26183,4989
31709,5850
31709,2659
31709,2868
31711,7385
31711,6995
31711,4962
12720,8643
12720,8568
13710,1419
13710,3716
31724,2579
31724,6186
6720,99
21155,99
24087,9572
31743,4170
10977,6725
31732,2606
31758,4962
31761,1382
31761,1829
31761,4962
12971,1780
22118,8272
26836,7637
9008,6186
31768,7194
15320,9920
31776,6367
31694,1559
31800,9390
18663,5061
31810,6403
31810,1780
31812,2444
31805,9524
31816,5544
9996,99
31820,1698
31821,3716
14731,1958
14731,6115
14731,9285
18310,6967
9676,2397
31801,1958
31829,5745
18472,8458
8296,3775
8296,2149
31719,5757
3390,4962
31856,6186
31372,904
31372,2659
26183,861
31863,8380
29077,4919
14958,861
18181,4962
18181,5828
31570,1698
26572,9390
31889,8038
26947,938
28026,1111
28026,2579
31774,3426
31856,9313
25737,9681
30993,2283
26659,2579
15817,938
31914,4497
11409,8183
8788,938
27703,4954
31928,2444
12698,7252
18670,2579
15676,1698
24844,7884
25876,1419
31969,8003
25092,9355
13424,2443
31978,5757
31978,4393
31978,2868
16075,7956
30981,5828
31983,210
31991,4962
31991,5828
31986,4170
9823,1723
14521,2579
30928,1559
31274,904
32002,1036
25315,7674
25315,8509
19207,861
17608,5828
32007,3591
32012,776
16075,861
32021,1419
8585,8693
24064,1036
32041,2579
25937,9681
25937,6115
32046,2397
32056,1829
32056,4962
23340,9982
12121,99
32067,1829
27993,1698
32048,9489
7174,7038
32060,99
32090,6048
29793,7884
32099,6218
15112,99
32108,99
23911,5544
26533,1723
22557,1754
10684,5998
32121,2444
32062,210
31769,9390
19282,8705
27703,2364
28600,1134
10202,3426
31816,4954
32163,1698
32163,1382
21113,2483
32165,2444
32165,4962
32172,2697
29170,2208
22327,8405
31927,9041
31927,861
29417,938
31958,8474
16868,1382
12810,4962
32190,4743
32190,3759
23264,2443
32201,4573
21876,6236
19093,2507
32209,9762
32222,4884
26676,1036
30463,861
32200,2364
32228,5828
29623,4573
32221,843
32233,2956
21652,3735
32218,5544
32241,2753
32241,4035
32241,4389
32241,5745
23393,3107
32166,5828
23272,938
24194,938
32255,5313
26183,210
11476,1559
32262,8693
32264,9390
12107,2956
32264,904
32264,1036
29251,7884
29251,8272
31532,4170
32271,8539
29200,2444
25930,210
32292,2655
29801,9051
10014,2606
32303,1698
31096,2579
6351,5102
16065,9313
31974,4393
32331,2397
32331,9313
32333,4962
25012,2868
25012,4267
26227,99
23117,938
27828,99
19781,99
16710,6236
32363,8264
29944,6956
31274,2701
32378,3894
32200,861
27005,938
13424,861
32008,2507
32399,2579
19873,1723
11903,99
29246,2444
29671,4962
32424,5584
32424,1134
32424,938
32424,2364
32424,3426
32424,4267
29039,2606
32429,3300
32429,8032
32429,4557
32429,904
32429,1036
32363,5685
32433,2283
32436,8183
32433,1780
30253,861
32439,4497
28937,904
28937,4962
12231,9920
21500,938
32457,6218
32465,4557
30638,861
32119,861
32478,2444
32440,3716
8724,861
3611,9920
13936,861
32503,9687
32503,4573
32192,6447
28872,5264
13936,2956
29824,8834
32529,904
13936,904
32536,5828
32543,8272
30299,1134
26776,7884
32356,2801
26756,938
30315,2778
32557,4660
25116,2507
24505,861
32563,1292
32571,5828
32418,2701
17710,6048
31900,3426
30535,8731
33,3300
29835,4557
31135,4267
31927,4919
25227,2444
31614,2443
30637,3426
32604,2579
32618,4962
9508,2606
6438,2444
32631,776
32631,6367
15280,4267
32548,9313
32637,9041
32637,861
32640,904
32640,1036
32644,8272
32644,6196
32644,1698
32656,1780
32658,8934
32671,5544
16004,8003
11226,6725
18289,2579
30943,2283
32494,2606
31614,2868
7361,1338
23626,861
3620,6016
3620,1780
23659,2701
32716,4962
24819,2868
30967,861
32728,2579
32731,4518
27867,2443
32737,4890
32632,2659
10202,9370
32740,2778
32740,4962
32740,9355
32740,5828
32769,1134
9746,4962
9746,5828
13936,1036
32781,2645
32792,4242
19515,7637
32802,3300
1985,7252
16806,1754
14905,938
32804,9341
16452,843
29778,1780
4884,5385
4530,2444
20420,2443
32840,7500
32837,2753
14670,2283
14771,99
29860,2364
29860,5850
32854,8272
32846,2645
32853,4497
24793,938
27545,4389
27896,5264
27896,904
27896,1036
27896,5544
27896,4962
27896,5828
26916,1829
26916,1382
32871,2801
32871,3426
17855,938
31423,938
17379,9041
11649,861
32890,9370
32900,5110
32901,4035
32901,7385
27659,9920
15320,7252
23856,1780
23856,4170
23856,2697
20050,5533
12735,1780
25865,5271
28704,938
18634,9111
32674,9681
26497,861
21291,1723
17153,8568
32938,6776
32938,2444
26685,99
26685,843
25154,8458
32955,4389
32955,5745
32971,2444
32978,2655
25425,1036
25425,938
25425,861
25219,3967
32954,2659
22129,904
29824,2106
22112,3095
12747,210
23934,3095
33014,2444
33018,6367
32183,4497
33027,1958
33027,7617
33027,1559
33027,4456
27375,2283
30800,7222
31016,2778
33038,99
25173,3426
33041,5685
16818,7194
9496,9920
22112,2444
30586,1780
30800,6016
23429,5133
33067,2778
30945,4170
16603,9572
33081,7884
33086,861
28537,5867
32002,1111
32002,2697
32002,2283
33097,6218
33097,2697
30017,8705
32430,2106
33115,2579
29087,99
24946,9760
33128,4884
33135,8183
33152,2444
33088,2606
33028,1559
21718,2208
31135,7956
24663,938
32263,8834
17025,9925
27635,2443
33195,9692
33195,9687
33195,210
1249,9920
32134,3759
33204,5745
33204,7385
33204,8201
2531,3300
20829,4557
33188,210
33199,861
33215,904
32598,99
33208,7884
33208,1698
33233,5533
33178,5313
821,9830
33232,4660
6526,4049
22811,2444
33240,3735
33240,6186
33244,4573
14650,8451
9406,938
33208,1723
33252,1036
33252,2208
33256,4962
33257,938
32200,2106
33264,2483
33264,8509
33264,2208
33264,7674
7944,9355
33267,1559
33267,1958
24762,9687
22648,9982
33276,1829
23959,1036
25378,9920
16378,6115
33191,3300
25024,6196
889,2507
33261,3775
29652,5544
33284,2659
33290,1292
17752,99
21407,938
33306,4393
33306,2697
33306,4170
32563,210
32563,7617
18784,5544
27069,904
31417,4267
33306,5759
33306,7617
33188,2507
33188,9349
30099,4496
17246,7252
33345,2444
33188,9355
13972,5828
13972,4962
33367,1780
23207,7252
33196,1958
33387,9760
33392,8539
33392,2208
33392,9148
33392,2659
33392,2283
33392,904
33392,3265
31601,9349
33396,5828
33397,5828
33397,4962
33026,2364
29319,5271
33395,4008
33411,6447
33416,1698
31375,4008
33422,2444
10318,9349
18299,4919
12735,861
30676,938
33445,3894
33445,3148
33446,1780
27247,2443
18055,1698
19924,2507
27407,6635
33476,2444
22844,4170
29859,5102
33479,938
33479,1036
33207,2397
27896,938
17108,904
33492,2444
20057,2701
28537,1698
33446,1559
33446,4456
31912,4919
30928,2801
33510,2376
33510,8451
13800,8834
956,1292
24087,2106
32575,9349
33336,7325
33336,8183
33550,4573
6761,2606
31764,5685
23180,4962
14981,861
31768,9681
5503,8451
30299,5584
3620,4542
3620,5701
7047,5102
10511,8568
32050,4962
18181,4954
24141,3107
28589,9920
33604,2208
25729,5867
21412,7674
21412,8509
33607,8539
30133,2483
32516,6751
32516,8965
33513,8201
31269,8380
31269,5701
32840,2443
19749,861
33598,9687
33336,5110
29509,4267
33630,5110
29824,4954
33661,4962
33667,2868
33667,6511
33667,4573
33667,4248
33667,9252
27207,861
28377,2606
33673,7038
33677,7884
26944,2868
30413,4839
8462,210
19204,5271
28322,5584
26905,9920
29049,904
956,861
26402,9920
24194,2106
12732,8264
14911,5828
15871,9041
16197,2579
14176,938
33580,1382
28898,6236
20050,6725
14410,5102
33734,2606
33761,9692
33761,6016
33761,9687
33573,861
24946,904
33765,7884
32424,9041
33113,2579
33785,9920
33755,4287
30039,1134
18847,1419
33795,1698
3418,938
33818,2444
33817,8343
33837,8183
11755,6016
32696,9349
32642,9138
26569,2483
32956,9982
24977,9041
33311,4884
27875,5701
32773,3890
33904,861
27865,8643
31973,1134
31406,8272
31406,2655
29206,2208
11755,9138
17219,2659
33948,3775
3595,5873
33276,3735
33437,2778
33437,1559
33437,4456
1056,2606
31927,8834
22641,2645
26666,1419
31768,9041
31768,861
33984,2397
33988,2106
32621,4497
29929,6421
27688,843
33990,1958
29761,9572
30800,6433
24578,6115
24578,861
22048,861
13816,1723
16925,1780
33788,6016
34026,3300
31423,9284
34032,3735
34020,5584
34032,9313
33956,99
33956,4839
34049,2208
30003,8834
33708,1698
4392,9920
34055,8539
34053,6995
34058,904
34058,1134
34065,1382
28487,9681
28487,5584
13331,7222
29637,861
34057,9489
15863,5293
28123,2443
34091,1419
34091,6557
34093,2753
34093,4573
8734,5313
33553,2868
34101,2801
34105,4795
34105,8458
28493,938
34114,4573
34114,2283
34121,3009
34121,2753
34121,4389
27286,861
23043,9138
29298,2655
34137,2579
27863,861
22076,2483
34151,1382
33481,4557
11401,2778
26833,5998
25909,938
25909,210
34177,776
26861,9920
34183,1559
21811,5217
26556,938
19000,5701
31340,2868
34191,4035
28520,7617
34201,9416
26556,861
34204,2579
34204,4660
33535,4267
33754,3894
28729,7252
34212,4663
22902,8834
14827,8380
28520,210
34228,8423
12707,2701
12707,4989
24087,3426
34232,4962
34232,8539
1930,9982
34239,2443
34047,9343
18986,1829
22198,6421
24209,210
19175,5271
19175,904
11390,210
31009,9920
34268,4393
25219,3289
16361,9920
20235,4660
34276,5544
26822,2507
33373,8380
14148,2868
24008,2149
19841,2483
18561,861
25745,6421
30299,2659
15182,5133
30524,2443
34319,9111
34319,1780
25647,2443
26029,7956
26029,2801
19769,2659
33050,5544
28394,4008
30880,1829
28394,5584
16590,210
33393,5544
15434,8509
20096,904
32376,2507
26379,9355
15411,4839
34348,2645
15774,6016
18349,8380
23884,4170
23884,2697
28394,7194
34266,5227
34266,8539
28180,2364
34375,2444
26310,2443
24953,9343
34387,3110
31873,2606
28887,6433
13350,5544
21242,8965
34402,4962
27703,1036
34406,9355
31197,2283
24972,4708
30252,4008
34311,9920
23719,1698
23719,6557
20408,5217
20548,99
34406,8183
15402,1292
24578,2659
34322,4919
30237,9920
19359,4954
33943,1698
29533,1780
34441,1813
32766,9041
34448,2659
34448,8693
34448,4663
34453,3148
34439,6433
31412,2106
4995,9349
4995,7023
4995,2659
18963,5227
30455,6433
29884,6049
23030,6236
8788,9572
34486,8458
25592,7637
33402,9681
30536,7884
32044,6776
11826,5584
34485,2659
33187,7489
16554,6967
34519,5828
34520,5313
34521,7617
1521,3300
34536,1111
34536,3300
2510,99
4995,8731
34533,99
16206,1559
34545,5584
34545,1111
34546,2444
34545,3075
26539,2364
26539,2208
6517,5828
34552,938
16967,4962
21962,2606
31793,4497
34554,5245
34554,954
34557,8201
34557,4497
26071,938
31158,4287
7208,5271
34562,5828
34562,4962
17686,8032
34572,4287
27173,9284
27173,7252
33187,8272
24440,7419
24440,3009
27503,861
27503,1958
27503,5759
29304,6407
29883,861
20445,6236
31944,2444
34595,904
34595,8779
33466,4170
34609,2444
15476,4287
26857,2753
11207,2483
34622,5828
34620,8670
32283,3426
13529,7674
13529,8509
19312,6407
32398,3300
23816,210
34644,5828
34644,4962
26857,4389
22303,2697
27909,1780
34633,9416
2604,8003
11817,6115
34674,1111
34684,843
23237,861
34689,4518
34689,9459
33553,9806
27503,4170
21721,4337
32193,6447
29354,5828
29131,9313
32872,2283
34579,6967
34579,9687
33742,938
33568,5828
25909,5584
34429,210
34429,3220
10103,6115
11207,2208
25762,2801
26071,5271
22900,4708
34400,1698
34400,9349
21267,9920
30765,4170
29425,9681
33742,1723
34769,2483
34769,1134
24810,861
34784,2778
34784,7194
31258,8693
34792,3759
27608,210
27608,2483
33533,1134
28539,210
15549,4287
34802,7927
15449,8834
15449,2443
15449,1036
34809,2376
23811,210
23811,5544
34819,3716
34819,8539
34820,1754
21685,4008
21685,938
30638,8834
26598,1698
34823,9370
34823,7191
34823,1036
20430,8405
17419,861
34825,9524
34825,1813
22076,7252
34829,2208
30721,99
34831,904
30638,4008
6139,9111
34834,4573
34781,4267
34781,5757
34552,861
14768,2208
20215,3075
31091,843
34854,8458
7391,3775
34855,7927
34855,8183
34275,99
30172,3145
34867,861
27909,210
23181,9390
34729,6196
34868,6725
27595,9313
34888,2149
34893,6049
34714,2606
34714,5217
19477,7419
34905,4962
34905,2956
34905,3716
30022,5828
13393,6236
34470,9355
32674,2443
22321,4542
34904,7884
34161,861
31882,2106
27582,2801
34926,9692
34926,4393
34926,5533
34926,2778
34926,904
30474,861
32680,1036
21467,5544
34931,8067
24914,5757
24914,6016
30770,210
22374,5472
32105,7023
32105,9355
32105,2283
32105,4170
32105,9687
33788,861
12246,4557
14744,99
34951,9692
34951,7617
