user_id,book_id,rating
32514,8201,5
32516,6455,5
4395,4049,3
32517,1958,5
25012,5757,3
25012,4393,3
25012,5533,5
8449,1419,2
15652,99,4
32521,4872,3
32402,9742,3
32528,7325,3
32529,3148,5
32528,2655,3
32529,2753,4
32528,1698,4
28745,2397,3
32529,99,5
32529,843,5
32532,2397,3
32532,4919,2
32532,6751,3
17645,1111,3
32536,6807,4
16600,4679,2
30077,1673,4
32543,1419,4
32543,2376,5
32543,1382,3
32032,1419,4
18299,9051,4
32547,6218,3
4591,99,1
26850,6016,4
26850,1780,4
26850,4393,4
26850,210,4
30413,2364,2
26850,2697,4
26776,1419,1
26776,6557,4
7628,2397,4
26776,5313,4
7628,8272,5
32356,4008,5
30993,99,5
26776,6807,4
30993,1559,3
14790,938,5
17106,9572,4
17106,2801,5
17106,7956,5
32559,1419,4
32559,1829,4
32552,992,2
32559,210,5
25439,7956,5
14466,2801,5
32559,5264,4
32556,5003,5
32547,6407,2
32561,2655,2
32560,8670,3
32563,1829,5
9900,2364,5
32563,954,5
32563,5685,5
26119,4287,4
23552,3426,3
20698,1698,3
30535,2021,4
16075,3107,5
31059,2364,4
29994,4242,5
29994,6495,5
31059,7674,4
31059,8509,4
31059,1813,4
32418,99,2
31059,1036,5
31059,99,5
31059,861,4
32571,8272,4
32564,4242,5
32564,6495,3
32564,1419,5
32564,1829,5
32564,3716,5
29860,8458,4
32564,1292,4
32564,6186,5
32564,7884,5
32574,6455,5
22278,938,5
32575,904,3
18299,2397,4
17710,1958,4
31135,99,1
9212,8705,4
30299,904,4
32581,2397,5
32581,2655,4
30793,3009,2
28037,843,1
32587,3759,5
32587,99,4
32509,99,5
32585,2655,3
31265,210,3
21457,2397,5
13855,2364,2
32409,2364,3
32591,8423,5
11398,99,4
25764,8987,3
32595,2645,5
32596,1754,4
32596,9327,5
32596,6956,3
9900,938,5
32593,5919,5
22591,904,4
30637,4008,4
22591,4287,4
15405,1134,4
32593,5685,5
32592,2021,4
32473,3531,4
32579,6455,4
17855,1036,4
32604,1419,2
32608,2376,3
17809,4049,3
26539,3426,5
26539,5530,5
21075,9572,4
4947,99,1
25909,1673,4
20616,3531,4
32618,1829,4
32618,1419,4
32618,1382,4
32618,1292,4
32618,5685,4
32618,6668,4
32618,4242,3
28529,5530,5
16483,1780,4
25897,99,3
26494,5227,3
32616,5003,5
32616,6455,5
32617,8264,4
32617,6751,5
32573,99,5
19070,5530,4
30206,4008,3
32621,3465,5
32622,2579,4
32601,9349,5
32601,9920,1
32624,2397,4
30279,5584,4
32627,5061,5
14958,2208,4
30601,5293,5
30601,210,4
32631,4518,5
32631,2444,5
32631,210,5
32630,1419,5
32630,1382,5
32630,1292,5
32636,9001,3
11398,1382,3
32638,210,4
26796,99,4
4802,4267,3
7774,4884,4
28020,2376,3
32640,210,4
32640,938,5
25465,3107,4
24578,2697,5
32642,210,1
5019,1673,5
14102,99,2
32613,5584,5
32647,3075,1
32613,2208,4
32613,938,5
32537,1382,4
32652,2778,4
32649,8693,3
32651,210,4
30343,2801,3
30343,9370,4
32656,3716,5
32656,3075,1
32656,6576,5
32656,6217,5
32656,210,4
27861,938,1
32654,99,5
32601,4497,4
19830,938,5
32659,9925,3
32666,2397,5
32666,8343,5
14472,6016,4
32664,1292,3
32667,8474,5
32669,6495,4
32667,6455,5
27367,210,3
21537,1036,3
27367,1958,3
21537,4679,1
14913,99,5
24579,4954,5
32537,8512,4
32623,9349,4
32623,4872,3
32623,9355,4
19377,938,5
32673,5227,3
30413,3107,3
22271,7674,3
31219,1673,5
31219,904,5
23797,1419,5
23797,1382,4
31219,1134,5
31219,99,1
32679,1382,4
19131,210,5
29824,2483,5
18485,4872,3
19131,4456,5
32686,5919,5
32686,1419,5
32687,2397,5
32687,8343,5
32687,6218,5
32682,2376,4
32684,6186,3
32684,2579,4
32682,6678,5
32688,4337,5
11477,1559,5
32494,6407,5
32494,9975,5
32494,5110,5
32494,1698,5
30943,2697,5
30943,2868,3
32689,210,4
31437,4573,3
31437,1559,5
31437,1780,3
31437,9692,2
31437,6635,2
31437,4393,3
31437,4170,2
31437,2283,3
31437,210,5
17106,2364,5
31754,3465,4
7361,2753,4
19677,4170,4
7361,5003,4
31614,9681,5
31614,9370,5
31269,7624,4
27473,2801,1
8449,6557,3
13204,1958,3
13204,7617,1
30103,210,4
32690,3894,3
32700,8779,4
26092,5003,5
30103,5533,4
26092,3300,4
30103,6725,4
4745,938,2
4745,4954,2
4745,6255,3
4745,5271,3
11649,1036,4
26569,3107,5
29860,7194,4
28093,2697,4
32712,776,3
32715,7191,3
28118,210,3
28118,2645,3
32719,776,4
32632,99,5
32632,1619,5
32707,6455,5
32726,1419,5
32726,6186,5
32726,1292,5
24777,6725,5
32728,1698,4
24908,3300,3
32694,8474,3
32731,6186,5
32731,1419,5
32731,4795,4
32731,1292,5
32731,5293,4
27867,8834,5
32080,3531,5
32734,210,4
32734,8272,5
24812,2397,5
28216,4557,3
28216,9742,2
32735,2579,5
32736,2149,5
32736,3775,5
32735,8731,5
32737,3890,5
14803,1419,5
14803,1698,5
24812,1829,5
24812,6495,4
21309,9489,3
14803,7884,5
21620,8670,4
32740,2697,2
32740,210,5
32740,5271,1
23552,5584,2
21267,7674,4
21267,8509,4
32748,5313,5
32558,4660,3
21173,2868,5
32749,4660,4
32749,2397,4
5152,2208,2
12249,5112,5
20771,1419,4
32749,2444,4
7262,1382,5
25460,4518,5
32753,3465,4
32753,4242,3
22691,3107,5
32416,99,3
31219,2106,5
9123,5544,5
18275,8067,4
13529,861,5
1405,3148,4
32767,776,4
32762,4679,4
32767,1382,3
32769,99,5
32769,7252,3
17696,5850,5
32773,1292,5
32771,992,3
32773,7884,5
32773,6557,5
30252,9681,5
32775,8032,3
32775,1111,3
30252,861,4
32777,8458,3
21412,2364,3
32775,2507,5
23854,2659,4
32736,2376,5
32085,2659,5
32736,2397,5
32781,5112,4
32781,3265,4
21101,3300,4
32628,5110,4
32628,2397,4
30488,2697,4
29170,1673,3
17489,2659,4
17489,5264,3
16587,5227,4
31977,9863,4
32789,8272,5
31182,5133,3
27157,2645,5
32771,1829,3
3673,1292,5
3673,1419,5
3673,1382,5
3673,8539,1
3673,5293,4
32792,4663,4
32781,8038,4
5072,99,2
30629,2364,5
9296,6115,3
30629,1813,5
9296,9285,5
30629,3426,4
30629,5530,5
30629,2801,5
30629,7956,5
30629,1036,5
30629,5998,3
32797,6367,4
32797,2579,4
20806,8272,5
20806,1419,5
32797,2753,5
32797,4035,4
32797,4389,4
32797,8201,4
31868,6751,3
31868,3148,1
28318,6049,3
1985,2659,1
30097,2579,5
17455,2701,2
32804,8643,4
24667,7191,4
32583,5789,5
32806,4795,5
19540,2208,5
17355,2697,2
32811,1419,4
30524,938,4
27403,99,4
32810,1382,5
32811,1292,3
20793,843,1
20793,2579,5
32811,1698,4
23933,2101,4
31947,7023,4
29053,5948,3
32819,1559,2
28942,2364,5
28815,2868,3
28942,1036,5
28942,938,5
18508,8568,4
23903,2659,3
3678,6255,3
32824,3759,5
32790,861,5
32739,99,1
31710,99,4
32829,2778,4
32829,4962,4
32831,3110,5
27318,3300,3
14599,2868,5
14599,938,3
14599,2208,4
32831,2645,5
28942,4008,5
28942,9572,4
32833,6776,5
24905,2645,4
24905,8568,4
32833,1419,4
24905,1419,3
13316,2956,5
13316,1619,5
13316,4954,5
13316,6403,5
13316,3967,3
13316,938,5
24905,2376,4
32836,2444,4
32839,2697,2
32839,210,4
32824,5759,5
32824,2101,5
10436,1673,3
32840,5701,5
32840,6495,5
32840,4242,5
32841,6751,4
31239,861,5
32843,2397,5
32831,6576,4
32851,3009,3
32851,8934,4
32850,1419,5
32850,1292,5
32850,5685,5
32853,2507,5
32853,99,4
32854,8380,4
32854,5685,5
32854,8779,3
21200,5544,4
26315,5533,4
26315,9327,4
26315,4603,4
32072,1292,3
32859,2579,4
5019,2106,5
17855,1559,2
17855,2778,3
17855,2801,2
32815,992,5
25687,2208,1
32862,3531,4
32815,99,5
32862,5472,5
32815,4337,5
32862,4839,3
27545,4035,5
27545,4660,5
32845,2376,3
32870,1419,5
32870,1382,5
32870,8539,4
32870,5685,5
22271,5998,5
22271,3426,5
22271,4008,4
32870,7419,5
32870,9459,5
26836,904,5
32871,2778,5
32415,2645,4
32415,5271,4
26214,210,5
7751,938,3
32876,6455,3
31713,5685,3
31713,6751,5
17855,9572,3
32717,2655,5
32717,6776,3
32717,6407,3
32717,5867,1
23434,2443,5
31804,99,4
32884,6186,4
32884,6407,5
32884,8038,4
26426,938,5
32885,4242,3
32886,3426,4
32885,6455,5
18336,861,2
29957,1723,5
23926,99,5
30816,2021,3
30816,8779,4
28041,2443,5
25146,4954,4
28489,8038,5
32891,9349,3
11649,904,4
30629,938,4
32890,2778,3
26754,992,5
26754,99,5
22930,954,3
32900,6218,5
32900,5227,5
32900,9343,5
32900,6678,5
32900,5789,5
32900,4708,5
32900,1698,5
5177,4393,1
5177,210,1
26064,861,4
15017,4839,5
32901,1292,5
32901,6447,1
25804,6495,2
25804,3894,4
32906,2655,5
29049,7744,2
3349,8731,4
26836,1134,5
32674,2283,4
32674,4573,4
19894,8705,4
19677,3426,5
23856,6977,4
32912,3075,1
32764,8038,5
32764,5867,5
7195,99,4
32915,2778,3
32913,7854,5
25865,2956,5
25865,1619,5
21686,99,3
25601,2606,4
24170,9572,5
28704,6495,5
28704,1829,3
28704,1292,5
19059,938,4
30434,9349,4
32922,210,5
32674,2507,5
28495,210,4
12734,99,3
31216,1036,5
4813,99,4
32927,8067,4
32924,6217,4
31334,1036,5
31334,2801,5
31334,861,5
32929,6196,3
31334,99,4
31334,7744,4
32929,1698,4
32930,99,3
32931,210,5
32931,1958,5
32931,1036,4
32931,904,5
20219,2868,4
17178,992,4
25333,2606,5
1423,6236,4
32727,1813,5
17910,4795,4
32938,3009,4
32939,8201,4
32939,4337,4
32921,5110,5
15932,2868,4
22032,6236,4
26685,861,5
32812,1559,4
32812,861,5
32812,904,3
32812,1134,3
32943,8705,2
32931,99,5
22993,2868,4
32931,3107,5
32953,2606,3
32953,8568,5
32951,3716,4
25154,6725,3
25154,99,5
25154,992,4
32919,1419,1
31795,2701,4
31795,4989,3
32955,2397,4
32633,1673,5
32633,843,5
19384,6751,5
32963,4242,4
32927,8512,5
32965,5867,4
32966,861,5
32967,3894,5
32332,3753,5
32332,2101,5
32332,6186,5
22962,9355,4
32970,4962,2
32963,1382,4
31334,5998,3
32955,1382,5
32955,1292,3
32971,776,5
27746,3107,4
32972,6218,4
32265,7191,3
27882,1338,5
31239,5271,3
26898,2579,5
3292,99,3
32981,9742,2
20075,4008,4
28862,8397,5
12405,8405,3
32737,4287,5
25219,5245,5
25219,9048,5
25219,2956,5
25219,1619,5
25425,7744,3
25219,3759,5
25219,3095,5
32835,5313,5
32985,1419,5
32812,99,5
32988,6668,4
32904,99,2
8342,2149,5
32989,2645,4
26093,1292,5
32991,210,4
32988,5685,3
32991,5533,2
32281,3300,4
32954,9001,5
31372,1673,4
30274,938,5
30274,861,5
32952,2753,5
32952,4389,5
32952,5745,4
32952,8201,5
32994,1292,4
32994,1382,4
32994,1419,4
22303,1036,4
32996,4795,5
32996,3735,5
32996,1292,5
32996,1419,5
32996,6807,5
32995,210,5
26380,938,5
29092,5530,3
32996,1382,5
32996,954,5
32995,9572,5
32996,8987,5
31882,5998,4
16244,99,3
31882,5530,5
8578,1723,3
30945,861,5
21075,2443,4
33001,99,5
33001,2208,3
33001,3107,5
32958,4708,3
32958,2149,3
31363,9473,4
23434,1673,3
23434,2106,4
29824,2443,4
22247,7637,3
13855,99,3
13855,3426,4
33011,3075,2
33011,3110,3
32981,2101,4
33014,6576,2
13800,2659,4
33014,3110,4
33018,776,4
32872,99,4
30945,938,5
11739,5533,4
28915,2443,5
33027,5112,5
33027,210,4
33026,7674,5
33026,8509,5
6476,9920,1
33027,3075,3
33015,99,2
33027,99,4
27375,2364,4
33028,4954,4
33028,2701,3
33028,4989,3
12544,1036,4
33028,2645,5
29761,938,5
31417,2778,4
31417,992,4
28145,5919,5
19304,9572,3
33036,954,2
33036,9048,2
33036,5245,2
17686,4795,4
20728,2443,5
31016,4954,5
31009,9190,3
31653,5584,4
31653,9681,4
21707,843,1
33039,210,5
3423,2579,3
33038,5061,3
31947,992,1
31947,2701,1
31947,99,1
31947,2283,1
33038,4518,5
16603,3107,5
33038,992,5
31947,843,1
32085,2364,3
33041,2397,5
32904,7194,3
33041,2697,4
33041,9327,5
33041,4603,5
33041,2101,4
32630,8539,5
16818,9148,5
16818,99,5
29863,99,4
33044,5685,4
16818,861,4
33044,1382,5
33044,5533,3
33044,6725,5
32966,99,5
33011,3759,5
32966,1036,4
32966,938,5
32922,1958,3
32517,210,4
32430,99,2
32430,1134,1
33049,2397,5
33050,3775,5
10467,2868,3
33037,5003,2
23626,1134,4
33051,210,5
23126,99,1
26666,4708,4
19830,2443,5
24592,3300,4
30172,1673,1
33057,4839,4
31150,938,1
33058,4660,5
33058,2579,4
32995,7956,5
10814,9459,4
28123,2106,5
33035,5271,3
33061,210,5
33061,1958,4
33061,7617,3
33061,6048,3
33061,5533,4
33064,7419,5
33062,4708,4
31832,99,1
33070,2579,5
4457,99,3
33075,1829,4
33075,3716,5
33075,1382,4
33075,210,3
33075,5685,3
26402,1958,4
26402,7617,4
33080,3110,5
25316,861,5
8845,3300,3
29761,2443,3
33083,1338,2
33086,9572,4
33086,5584,3
33085,4890,4
33085,3591,5
33086,7956,5
33085,1829,3
33085,1292,4
33086,1036,4
10436,2106,4
33025,5061,1
32282,8474,4
33092,3465,5
33093,1292,5
27203,210,4
33050,2376,5
33025,5745,3
33097,1382,4
31551,5110,3
33100,4035,4
33100,7385,4
33100,5745,4
33100,8201,4
21157,4954,4
20324,1673,5
33107,9349,5
33109,938,4
33109,1036,5
33109,99,5
33109,2443,4
33109,861,3
33109,1134,5
33109,904,5
29605,2443,3
33113,2397,3
26003,2101,5
22829,938,5
19749,938,5
19749,2208,4
22271,938,4
33117,8397,4
33117,6048,5
33118,2606,4
33120,7500,5
32965,2645,3
31551,9863,4
33127,6668,3
33127,5061,5
33127,1829,3
33128,5685,5
33128,1829,3
33128,1292,3
33134,7325,3
33129,4497,4
30172,2443,5
32246,954,3
32246,4088,3
5742,9760,2
32246,99,5
33009,776,4
33009,2283,3
7600,99,3
33139,99,5
32127,9975,3
33068,5584,1
32991,4679,4
33148,210,5
6145,1813,5
17104,938,2
19207,2443,5
27977,5102,4
23434,8834,5
32127,2376,4
22993,2364,4
20575,4708,5
10494,3591,4
32421,6016,5
23434,5584,4
23434,938,5
23434,2208,4
31704,1111,3
23434,3107,5
23434,9572,4
33028,5271,3
2690,99,5
18784,4954,3
33151,9370,2
33154,1036,5
33154,938,2
33154,904,2
33154,1813,3
33154,2659,3
33154,99,5
33154,1673,5
33105,5313,4
13075,4049,4
17246,1134,5
33123,1382,4
31417,861,5
33160,210,3
20771,4962,2
33157,1829,3
33157,1292,5
33165,1111,5
32569,2101,5
32085,4954,3
33123,5110,3
33123,2645,5
32263,861,4
30501,8380,2
29840,9051,5
29840,99,4
23858,4954,1
32430,1673,3
33159,4839,4
33178,4962,2
31368,99,1
27546,4008,4
27546,5530,5
27546,3107,4
33059,6751,5
25153,99,3
31327,1036,3
31327,861,4
31327,2208,5
31327,5584,3
31327,99,5
31327,1134,4
31327,938,5
28041,861,5
11711,3716,5
11711,8987,4
31284,8643,4
33184,843,3
33184,2659,4
26944,2208,4
26944,9572,4
18172,5544,3
18172,2778,3
18482,938,5
26944,1673,5
26944,2106,5
5185,99,3
29440,1698,3
18089,1036,5
18089,2364,3
18089,992,5
18089,1754,5
18089,2868,5
33189,4557,3
18089,861,5
18089,4267,5
18089,99,5
18089,938,5
33191,1134,5
33192,4389,4
33192,8201,5
33184,904,1
22106,3107,4
33193,3426,1
33192,2507,5
11565,2655,5
26315,2701,3
26315,4989,3
10616,9863,5
33192,6751,5
33190,9459,4
28116,992,5
28116,2208,4
28116,938,5
33196,210,5
8409,8693,4
32806,5293,4
33195,9190,5
33195,1754,5
33195,2697,5
32946,5867,3
33195,1780,5
33195,4170,2
33201,8643,5
33203,9806,5
33203,3110,4
33203,1698,4
33204,4035,5
33204,4389,5
33168,2701,4
33168,4989,4
24010,4708,5
24010,6196,4
33211,2801,5
2531,99,3
33208,1292,4
33208,4795,2
20829,4242,4
31836,2443,4
20829,8380,4
24010,6217,5
24010,3110,5
20829,3075,5
31271,3289,3
22799,4660,5
33188,7325,4
33199,99,5
23206,2443,3
33215,99,4
33216,3110,5
33216,6576,5
33216,6217,5
33215,8380,3
33215,4708,3
33218,6668,3
32069,5789,4
21520,776,4
21520,210,4
21520,1382,3
23514,3426,5
21520,5112,4
33226,4679,4
9231,99,2
33227,1338,1
33228,1698,5
33231,2397,5
33230,1698,2
28721,210,3
33233,3967,3
33233,2956,3
33233,210,3
33233,6635,3
33233,5544,3
33119,99,3
33235,2208,3
33222,9830,4
33232,2753,3
33232,4035,3
33232,8201,4
24325,3426,5
32904,904,3
23970,1723,5
33238,4497,4
33238,6403,3
33238,1619,5
33238,3095,5
33238,2956,5
33238,3759,5
33238,3030,5
33238,210,5
7450,1419,5
23672,9341,2
33240,9863,5
25906,9416,3
33240,3716,4
22893,99,1
33241,4890,4
33241,3465,4
28116,4008,5
31334,2364,4
33246,2753,4
33246,4389,4
33246,5745,5
33246,8201,4
31448,7500,1
33246,5133,4
33246,3465,4
21940,904,5
33245,992,3
29344,4049,4
24085,3107,5
19377,861,3
9544,938,5
9544,1813,5
33248,9051,2
13941,9349,4
15582,2507,5
31768,2208,5
31768,3107,5
31768,4008,4
31768,5998,5
31768,2443,5
31768,9572,5
33251,1829,4
14650,4890,4
14650,3890,4
19405,904,4
19405,1134,4
14675,2701,1
33252,4839,5
33257,9327,5
11279,2606,2
11279,5685,3
27069,2443,5
30413,3426,1
31786,4008,3
33262,4890,5
33262,1036,5
33262,4743,5
33264,1036,5
33264,992,5
33264,861,5
33264,99,5
10436,1813,3
19207,992,2
33269,776,4
31441,2106,4
32949,7191,3
33267,210,2
33267,6407,4
33271,1829,3
33271,1292,5
14599,2507,5
14599,5850,5
33233,992,4
32935,5948,4
29100,1292,4
22278,9920,4
33271,4708,4
33281,4962,4
33281,1292,5
33281,5685,5
33279,1292,5
33279,5293,4
33279,8539,3
25945,2443,5
33284,843,5
33284,1134,4
16467,5385,4
33284,7674,4
33284,8509,4
33284,904,4
32904,1134,3
33261,99,5
23206,3107,4
33068,938,5
33068,5998,3
19221,1292,4
19221,2701,2
33293,4035,4
33294,3465,3
33294,1829,4
31768,5584,5
26078,2443,4
32710,2021,2
19211,4839,4
33301,6433,5
33301,99,4
33301,1559,4
33301,4267,5
33301,861,4
33301,3075,5
33301,7956,5
33301,2801,5
24505,938,5
15691,2697,3
33303,5544,5
33303,1559,3
9581,8405,4
32633,1134,5
32633,99,5
13855,904,3
13855,1134,3
33306,3095,5
33306,1754,5
33306,4038,5
33306,4248,5
33306,6511,4
33306,210,3
5185,7500,5
26922,3426,5
26922,5530,4
26922,99,4
26922,904,5
26922,1134,4
26922,861,4
31656,6495,5
26922,210,5
27392,9920,4
30390,3107,3
30390,2443,3
21969,6725,4
6464,99,3
13113,4337,3
33312,2579,4
13113,99,4
33199,938,5
30253,843,5
28664,1698,4
33316,2283,5
33316,1958,4
33316,210,4
25971,938,5
33318,4890,3
33316,1754,5
33316,3095,4
27069,2801,4
27273,1780,3
30463,5530,4
33321,4573,1
33321,2956,5
33322,6576,4
33321,6403,2
33321,2697,2
33321,210,5
33321,1780,3
32036,1036,5
11204,3300,5
32431,8038,5
6092,8458,2
24194,2443,4
26944,2443,5
33328,1698,2
32385,1292,4
30463,1673,5
31956,9920,3
32869,3894,5
17023,5533,3
10062,2579,3
27069,2208,5
27069,1673,5
33330,3716,4
33329,7419,5
33330,1292,2
33329,9459,5
33330,1829,2
33329,3009,4
33330,5313,2
5525,1698,3
15087,4267,4
5525,5293,2
26014,2701,5
33330,5110,5
33330,5227,5
33331,1829,1
33331,1292,3
33331,8343,4
33332,1111,3
33333,210,5
30024,938,5
26918,6557,4
5600,2655,5
28638,4496,4
12107,6967,4
12307,1780,4
33341,2444,5
33341,4663,4
33341,5828,5
33341,4962,5
33306,1958,4
27481,1036,3
33347,6807,4
25227,5133,5
31698,2801,5
31698,5584,5
33328,1419,2
25403,8474,4
1467,9920,3
33349,1292,5
25425,2443,3
32315,2376,5
33188,1754,4
33357,8731,4
33357,3465,3
33357,4337,4
23340,861,3
23657,2443,4
22781,6236,4
33360,1829,4
33360,1292,3
33332,4557,3
21412,938,3
33364,3148,5
33364,8032,4
33364,1111,4
33364,3531,1
33367,210,5
33366,6196,5
33367,3030,5
33367,1754,5
33367,3220,5
33367,3095,5
33367,4038,1
33367,1619,5
33367,2956,5
33367,6511,2
33367,6224,5
33367,7837,3
33367,4088,5
33369,8965,5
33369,6576,4
27001,1673,4
27001,5530,4
27001,3426,4
33370,6678,5
33370,1382,4
33356,4497,5
33356,8965,5
33363,1292,3
30390,2801,4
33142,210,5
26836,9370,4
27069,3107,4
22322,4337,3
33380,7325,3
33327,5061,3
33382,776,2
33382,2444,2
33382,5828,3
33382,6576,3
33383,8731,2
33385,2376,4
13158,1292,3
13158,6186,5
33387,5867,3
33387,2149,3
1576,1292,5
1576,5313,4
30582,3107,5
32263,2208,4
33390,5293,3
33390,8539,4
33390,2701,5
33390,4989,5
33392,1829,5
33392,1292,5
33392,7884,5
33392,6557,5
33392,1382,5
33392,1419,5
33392,5293,5
33390,6236,4
33392,5685,5
33390,4708,5
27065,5530,5
27065,938,4
27065,3107,5
27065,2208,5
27065,4008,5
27065,1036,5
27065,2443,5
27065,5584,5
27065,2364,5
12593,9920,5
11767,5133,2
33396,4890,3
33396,3531,5
4641,2101,5
11767,5313,3
33026,4954,2
33026,99,2
33026,938,2
33026,1813,5
25291,2443,5
28721,4008,3
33402,99,3
33402,5584,3
33402,3107,3
27065,4267,5
27065,5998,4
17715,8201,3
27065,4954,4
29319,7956,5
29319,5757,5
29319,2283,4
30299,1673,5
30299,3265,5
33394,4393,3
28081,4708,5
28081,2655,5
33395,938,4
33395,2208,4
33395,2659,5
12976,2697,5
12976,1780,5
12976,2868,3
25687,99,5
31764,210,3
12976,938,4
12976,1559,4
33404,1382,4
33406,3716,5
33406,7884,4
33404,9806,5
33404,3110,4
33404,6576,4
15849,4708,4
15849,2655,4
15849,5789,4
9642,4035,4
27709,1673,5
27709,1134,5
27709,904,5
27093,2443,4
33416,3716,5
33416,7884,5
33416,6557,5
31375,2208,4
31375,2443,5
31375,904,5
28510,1036,4
33422,2579,4
33417,6447,4
22604,1292,5
22604,6186,5
33425,4518,4
31653,4008,5
28512,99,2
33426,776,3
19255,4962,1
33426,1292,3
12976,6016,3
33427,4708,5
33427,2149,5
33427,6678,4
33427,9343,3
33427,8038,4
33427,2376,3
32904,1036,1
12976,5271,4
23554,4393,4
23039,2655,5
23039,2101,5
29251,5685,4
29251,1829,5
28134,861,4
33431,938,4
33431,5530,4
28134,5584,4
29542,5385,4
33436,3775,4
27911,6678,4
33440,8067,3
33440,1292,5
33441,4248,5
33441,210,5
33395,99,4
33395,5079,5
33395,2801,4
31327,2364,5
8615,4663,3
33442,9489,3
33442,1559,4
32766,2659,4
33140,5472,4
33445,5003,5
16017,99,5
24085,861,5
18055,1292,5
28081,6218,4
19373,843,4
33450,4557,4
33449,2753,1
33449,7385,5
33431,3426,5
33449,2444,2
23221,4708,5
33451,5245,5
33451,6224,5
33215,954,4
20075,2208,5
20075,2106,5
9900,9681,5
24383,2283,2
14707,776,3
33456,3716,4
33456,4795,5
33456,1292,5
33456,6455,3
33456,3735,2
27811,3426,5
32730,4708,5
32730,5110,5
26903,2364,2
25762,2659,3
25762,2208,5
25762,3107,5
26599,1673,4
26599,2443,5
26599,5584,3
32769,904,5
31469,1673,5
32769,861,4
31469,9572,5
6958,3300,3
30770,3075,3
30770,5245,3
31469,5584,4
31469,2208,5
30770,99,1
27407,3075,5
27407,2021,5
27407,1754,5
27407,3759,5
27407,3967,5
27407,6511,5
27407,4248,5
27407,7922,5
33461,99,5
33461,5264,4
33461,3265,4
31043,2645,5
14064,5701,5
33446,210,5
22829,8834,4
33470,2376,3
33471,6495,5
33471,5685,5
33474,4337,4
1223,2606,5
2060,3465,5
12253,1559,3
12253,6967,4
33469,1292,5
33093,2645,5
9172,2443,4
30561,6751,4
7602,99,4
33477,7419,5
33397,1292,4
16263,2208,4
33481,1036,4
33481,861,5
33481,99,5
33481,5530,5
25275,2606,4
2604,8397,5
30279,3426,4
33485,99,5
33485,2659,5
33485,843,5
17780,5264,3
17780,7854,5
33491,4890,4
23487,99,5
29170,2801,5
29170,9148,5
33490,9350,5
31329,3890,5
31329,3148,4
31329,4287,4
24770,4708,5
33492,8343,5
24163,2659,4
33446,4679,2
23454,1698,5
33446,2283,4
33501,1134,3
33501,904,2
33499,6186,3
18803,7387,4
19790,938,5
24505,4954,4
15932,6433,3
33508,938,5
19070,9572,4
33508,210,5
33508,99,4
19070,5584,4
19070,5998,5
33280,8779,3
23487,6807,5
33508,992,2
33509,4393,4
33509,4497,5
33509,210,4
8418,5133,3
32393,7489,4
32393,4287,4
33511,3465,5
33510,210,3
33514,5102,4
33511,1292,5
33511,1382,4
33511,1419,5
33494,938,5
20433,8405,5
3467,938,2
14675,4989,1
33482,3289,5
33482,9138,5
26916,9920,4
31627,2579,4
24037,5110,5
24037,5227,5
23221,2149,5
27069,2483,4
26026,2606,5
28958,8458,5
13855,2208,2
10158,1338,5
33484,992,1
33502,210,4
12323,99,4
33522,3775,5
33502,1958,3
16123,1292,3
16123,3735,3
16123,6557,3
16123,6186,5
16123,6807,5
16123,3716,2
32603,992,2
32603,2149,4
12887,1619,4
21782,2659,4
956,5293,4
956,2701,3
31973,2659,4
33533,7023,4
33533,9138,2
33535,4008,4
33536,4557,3
33536,1036,5
33536,9572,3
33536,938,5
33536,2208,2
32819,4919,5
33536,3426,3
33536,5584,5
33536,2659,5
33536,2364,4
33535,9138,4
33536,99,5
33536,904,3
33536,843,5
33536,861,5
33535,7674,5
33535,8509,5
33535,861,4
33535,2801,5
33535,7956,5
33535,2364,5
33535,2868,5
18722,3265,2
32819,99,4
33532,1382,5
33532,1292,5
33532,6048,5
33540,2106,5
33532,1829,5
33540,861,5
33532,8539,5
32092,99,3
26064,2443,5
33336,5245,5
33543,6218,4
33543,1292,5
33543,1382,3
17178,3107,5
29398,938,5
14056,1292,5
14056,1382,5
32948,6668,5
33550,210,4
33550,2956,4
33549,1292,4
32090,5533,3
28661,1813,3
16554,2701,2
19677,1780,3
19677,2778,5
19677,9692,4
33554,938,5
33554,5828,5
33554,210,5
33555,1382,4
33555,1829,1
33555,3735,4
6008,99,1
33215,2149,3
33215,7837,5
33484,2101,5
16076,1292,4
16076,1829,3
22184,5998,2
17414,2364,4
33557,5948,2
33520,210,5
33520,3289,4
33520,4170,5
33520,3075,2
33520,1780,5
33563,3075,4
33563,5919,5
32836,1338,1
25480,1292,5
25480,1829,3
25480,6668,2
33334,2397,5
29979,3591,5
29979,5919,5
29979,3890,5
22920,8568,5
22920,3775,5
29903,1036,5
29903,1134,5
29903,2208,5
29903,9572,5
29903,2443,5
29903,938,5
30481,2376,4
21426,8670,5
29903,5584,5
33568,1134,4
33568,904,4
33568,99,4
33569,9416,4
24017,99,5
24017,1134,4
24017,2208,4
24017,9572,4
24017,861,5
24017,3107,3
24017,1673,4
24017,2443,5
18406,776,5
25748,3531,4
27093,1134,4
27093,904,3
29903,904,5
29903,99,5
33573,3110,5
20728,1673,5
33574,8343,5
21999,992,5
27920,4497,5
27920,2507,5
33505,3289,4
